"HolderAddress","Balance","PendingBalanceUpdate"
"0xf160dba5bf1f7a383b3b0b2b9563ddc7aea7a52b","0.0857252409688685","No"
"0xe52dddd2b2bce4412c6f797485616341af74446b","80.7707400675789","No"
"0x3e4a452ba9e910657f51bba5c745b7be7eadc019","10.1149998767804","No"
"0xf42c509489becbd63efb9d6c976a16bbb49373f4","10.1118229892777","No"
"0x85cf4f36543be543e6df5f25f7196bcbb0de6df5","10.1115946447431","No"
"0xf974942eb0769e217bebd60684b58467c1f7ac9d","30.3331695509286","No"
"0xd7aaf8a0d8d40df2c32f2d5187aaf74e12af14cb","30.332471640726","No"
"0x211478075046c28b4278dabd3c775ca3ed42e582","30.3310086427597","No"
"0xd6458409e4076493d8308c2d59a5f1e21041e7f2","30.3305722272202","No"
"0x008910c8a321deac9734bf8948581719ca219f22","3.05113691318077","No"
"0x1f1d54461fa44ba8317d14bcab6d30c072810996","30.3228041343761","No"
"0x9a5d575e65d4915c833254a709970e8199e3d4f1","0.00509296147437423","No"
"0x7309b41ce1a6d417d723d60c6a56a78feafb04f1","0.00651789108774297","No"
"0x322e85061424d2981e903d2b8e736dd56033725e","30.3179332880127","No"
"0x536afdd8c7915e94043196b8c487555cdb847f9b","30.3155055359485","No"
"0x788e734d53e0ba9b5bf022d29dc6747cdf5061cf","30.3146207040232","No"
"0x6931e7d48356a2aebca92323a4d05d8497bf3e37","30.3106198867377","No"
"0xcc40681149f07b262a5b3b629478d3457b948b77","30.3105180827653","No"
"0x4dbe84770dacbb52d092dcd84f8c13c41bc14f61","31.3103438662873","No"
"0xc132b6c0b5d1734c311ceb9e7591dd39c853214a","30.3071973059836","No"
"0x0632567175f2a1da07baa2caa53f334ecad2c934","125.001389252385","No"
"0x5ac1f9c94ccc2783844706a4202594707dff9b8d","0.0042153145237796","No"
"0xd67ab2b70c483a2a59edcafb5e652ff0f3f7ff8f","0.000232848221211046","No"
"0x2311c70e6657010b9fd5d1ab37c4629a101f6bfc","29.2967861775728","No"
"0x00408bd293e91f9f0e18b1d12d0b03cd97c85dc3","0.00827867164842281","No"
"0x467c524869207127fed14f469b60edea774f79a0","0.00823040097975535","No"
"0x260df4fe7a00a6ecf7c51e06e6761cbfa72368ef","30.304254267507","No"
"0xdf94da622e7d8ac696f461785d2f7a25d9087e25","0.00783865737316256","No"
"0xecf676026c070d9e677d61d915b500e148fb0d1c","30.3039067945185","No"
"0xb294a6f780fbbe6d095c6c591678037b48c380a0","30.3037169158255","No"
"0x945d55925a6fd7cf66c9595d7a8c10158bfb9c69","0.000164030207704197","No"
"0x262d8c011a1f4e286448295669468f2fa99e6998","0.00013257843019733","No"
"0xc75b816b2533f0b0c8667dae582e5d83811149a6","30.3032521413384","No"
"0xdafb9d36f4da496d713151d0bbe43d14084e7d09","30.3032094001298","No"
"0xc103c383a3e5ff9deff19b68d2dd4338c370167a","29.2900774933773","No"
"0xb7f17a1c20549d3cd5d7589da10388538236a01e","35.3083519032337","No"
"0x91f88635d737c7aee9c69bba8ea7d30019b35a05","30.2946049906514","No"
"0x3349e312e2d47990b81818599c6049d43e5d3107","30.2938781510751","No"
"0x71d2829764ad171ebedefe109e8d811605389e4a","90.8519269924509","No"
"0x904688baac8f549e471ffccb0d5189140e512f64","28.3148289727103","No"
"0x9b24fd477e2e5a9be7b8d3677fd0b961a960841b","4.7054684980462E-05","No"
"0xbe63f3dca19b901e9c52d665b1ba499ea2428f1c","30.2928803658771","No"
"0x509380d6e1e9914cb671d73ef43843d6164195a0","0.0672226891399622","No"
"0x6360761ad8dfcfeb23b6c072fb45818b0aa1b75e","30.2924690884992","No"
"0xae4f9332c7786b4837024cc0c1b98aaa31f221f6","30.2914218751626","No"
"0xf9de8edabbb01d39704ed39d7dc2e61f72447f09","30.291373175459","No"
"0x2e86fc65e9c0d19f4af54afa34221df68e10202d","90.8810529455039","No"
"0x7ddd50518afbdea9976e09f93773715a97b7f495","60.5770916996439","No"
"0x222ca6ad0545bd8e73b12c3c72a9f13435f86a13","30.2889003599429","No"
"0x453334453006a775a8a2b2d1fc8621fdde1c154f","0.0110855286228128","No"
"0x2c6e06135c40553b3abd100ff527233f9db9ba96","101.978577830478","No"
"0x4af6a2512c4162f9f0e3c51211f74c17acdb5ede","0.0569907006988601","No"
"0x4e92d405b6204a415fadc2fd25daf85da79d77c0","30.2782522700972","No"
"0xb41a1937bd054d047fff8030a972c0f4eb344888","30.2779078592845","No"
"0x86d12373a6bb9fe691847476239cb50993aed3a5","30.2778534789693","No"
"0x42e309404d848f1c6a894f187364905bf5d969db","1.00926673918839","No"
"0x7533539449bac20dd4d2858fee7d457d20ba546e","1.00936168288462","No"
"0x29c66cf57a03d41cfe6d9ecb6883aa0e2aba21ec","60.554704157615","No"
"0xc9a9a346a2c498b8749da8c2c3498a14c88d23fa","2.01855973555462","No"
"0x974a112b64ae43c4309c8e3907401a215a153ddc","0.0109498822071757","No"
"0x315836d4fd1a87799ece10174abb42cf496b977c","3.0107294392495E-05","No"
"0xa22241a07fdb96af1070091494f53f6c1a6779c4","0.554636967840112","No"
"0xc6188d11ae13e69a86e5c8f19248a555858ffa07","0.0212108317070057","No"
"0x1c2d535a9915776968b7773d965767c5113b5d8a","30.2752972639291","No"
"0x017fc33d5f279198bc5a8b50322c811b232ef921","30.2740704776159","No"
"0xcffcafe26440cd58688b44c58e2522754a1f393b","30.2719984239601","No"
"0x80d1a567d13539a3b3dc5f3566c7e40882b17340","30.2699161873426","No"
"0x702bf68d4596dd3ac3b09e5add8538e70672a30b","0.148214683095661","No"
"0x6c41cd98d4402ba0d2de90d295d0b82764cb26a9","30.2665917569776","No"
"0x58ce0ea4308baa9d81806921940f017ed8d70689","30.2660538456942","No"
"0xddcfd306444c900b207d126621c69b8583db6590","1.7145909024171E-05","No"
"0xc82020cbd2ce5e9f4d366cf3b22baeafc1d3ee82","1.7811208060258E-05","No"
"0x75a2de3131dac61a56cba2ad27169b145a78effd","0.00597844652479856","No"
"0xaa1ad4495caafdf7a16a6815b0f8bf47bb7d40ec","30.2629726539024","No"
"0xfe0b35f3b66de7a2f94c92bdbaa34fbe7c75a645","6.0648604423181E-05","No"
"0x6c6ed624729198175eebc6345c3122de903e3453","0.139673694708779","No"
"0x2483f7e9059e57964d1274b8b669e61336f7bad9","30.2537662537114","No"
"0x72703c317f8b0408d2c0969e9cd1920041230daa","7.367582965758E-06","No"
"0xa55bff5b6a556081fd5f2a1ec35cb3a9a3411128","7.981515250169E-06","No"
"0xa666ffd1def0ec4ae7ae73a8722b55d8e5981445","30.2526276619825","No"
"0x45b091db935b112f5439a4b18146fe6a6fb4224b","1.3199868065126E-05","No"
"0xab60afc15f42611480a439642b48a37265ba812c","5.034319346851E-05","No"
"0xc4ac3783b981b46107a71233b226fe9aa21e3f2b","0.0132894249154048","No"
"0xd6488a33a1aefb9c239ad04b56d6be524376cce6","1.7496861429057E-05","No"
"0x40112573ab015554109a2239cb42feb80908752b","0.460139191999948","No"
"0x704692765a55c748dd181f13345b050123c244a2","8.594579916355E-06","No"
"0x2c15c1e12dff4467d3b8c31a7917a6d385cd82c7","0.00929003142566385","No"
"0x86b03772d7892e114567b5c33ff48edbb3f69bb5","0.00954988936199335","No"
"0xd0d561a60e83f7c144cd70de43883c6aaa825283","1.2275540385729E-05","No"
"0x877d1c8da62f7da5957055a96dc7ead5ba29ece3","30.2401681427855","No"
"0xc388b5f5f726fdc8061da104ebf6d99212073489","1.8410514843014E-05","No"
"0xf9ab58e66e7128068b8a300bfcc24259b8af2ad3","4.6025275510785E-05","No"
"0xff4dc5b211b5904df0e0e0b1df202856854b43ed","1.411355523934E-05","No"
"0xda44bc51daf95dc67a772f9c904b978f17144db3","1.31801542279074","No"
"0xce05b9693e47d3ec07656ebbd846e030c1abb1cd","30.2338397772042","No"
"0xcfcb2f950ffd339b9db22e9fae1245ed066e0c56","2.4914575804E-07","No"
"0xd931f2e6ad39a5b9b7d6a1e9ea1adfde16c729ed","30.2329111591184","No"
"0x9f3b48e7699cfbe0677442664a64e68fe547e3d2","30.2329111591184","No"
"0x917eebb91f6149db63daea1e8e8b1153073c88ee","30.2329059439037","No"
"0xb1aabfa95655ff50ad8535044f62e90eb6f0261b","30.2329059439037","No"
"0xa439885d041ffc466d76d6601667bc1235ef212d","30.2329010354672","No"
"0xd081c07f93b8abf98dfc16d444e2afff691ec6d1","3.6646695722767E-05","No"
"0x36f30693a71d72fa1d969a0cf5a93d4ae1b24b66","30.2328955134772","No"
"0x0968e14b73794ceacaedffdc4c22a20e72ac6c39","30.2328955134772","No"
"0x44c6fa334a76cea32aacf54a6ff648526ab5cc61","30.2328906050424","No"
"0x2ab6d544b874b879a6ad9d4e3d5be6556b56367e","30.2328906050424","No"
"0x42ce9c7bce840862b5a727eb4ee8710b4c21eba4","3.7299926254833E-05","No"
"0xdff28b58fce5e6e3687a61c99eb297c4ba37daea","30.2328860033855","No"
"0xd8eda669054dae1486a3e42aa93b7bf7de2db9de","30.2328860033855","No"
"0xba763b1a9c3acf7c9528830569d2fe3e1f74157d","30.2328814017292","No"
"0xdd10b56ad9eb8bf1b046ed436e6f3d3ccef0a424","30.2328814017292","No"
"0xd2213e754f21b5b4fc71b48f01741845a9d9de57","30.2328814017292","No"
"0x44c969fc26a0dd10b5ab64890bad7991e6edf003","30.2328764932967","No"
"0xd233112cee5d9b075256035b26db7ef30c48c092","30.2328764932967","No"
"0x27834dd08512e94417552d63c56d89650866fea0","30.2328709713112","No"
"0xe32915d4d45e103625a71a71a77a50e9073ec386","30.2328709713112","No"
"0xf8455abd25905ec727319c769824c325138d43a5","30.2328660628803","No"
"0xc36934381f8f12d5837076106d1906c4f1cbb1d1","30.2328660628803","No"
"0x0351f2cecaf487974c5e2369f89a16d878b9c3e9","30.2328611544503","No"
"0x48845ffda8603735e4498c34ddf5f5fd637a3602","30.2328611544503","No"
"0x7ab0796584930600e16404269327263c04ebce69","30.1842906706422","No"
"0x8d8bdbf19bbdfa406801fd860dda9597a9fc292f","30.2328562460211","No"
"0xa37946cbce5f430b8f19b68476f1cafec67cfa75","2.6494158540173E-05","No"
"0x7d5b5449bb5de266c9a0586cb51ec93692f229e3","30.2328507240392","No"
"0x126f5a1bf3db4d35b592ad47e350307af8c733f4","30.2328458156117","No"
"0x69f0ba91e3625c1a62ba2e7baa9ad703c578ee45","30.2328458156117","No"
"0x9aaff54bd643f39096b0948ced0e1ccf774a8f36","30.2328406004084","No"
"0xf6cdf1a1e7b5db5fe5cf5dc4d359c9c8573c7138","29.1704263931296","No"
"0xf3908cd7b080dc6ecfba19de5e7c77cb93627ee0","1.8405393111108E-05","No"
"0x1693971a73c2e873f8334d014f3b69a1599a5091","30.2267576589885","No"
"0xaa9a38b5621e42da2889d5b9099c0ec54ed6709c","0.000222979424219556","No"
"0x720a9544dc8a70917f5dd4f3c4c316552cd5a1a8","30.2264077002268","No"
"0x530e2d625c12c07b3aa27dbf48da15bb43397eef","0.00080574379464329","No"
"0xdb36ad32e5f72a4d012b4eec1f69bb517bfa80d6","30.2262291950327","No"
"0xfc16d083f6eb92d042ab8dea287224b6f62b50e4","0.000164699001439731","No"
"0x256a88bbe8718977844c7bae39f1a12f6dcf41b0","0.00411884870649558","No"
"0x5f050908e5a4abff114112e74ab12ce5390deff8","0.00212097102539701","No"
"0x83a0b1cc3621c2a432f84f427d8c70745647a6c0","0.0639147748658158","No"
"0x7cfc83ba9fe0d4070ac50e70aa4c6bfb4230adf9","30.2255716204353","No"
"0x2684721149fdeec2c1e5d3826b45111bd542a2a8","137.324190090433","No"
"0x374f7d35b2f84694e040b747d9367a53718df016","0.00821756943904816","No"
"0xba00fba82897d9af4b1fd5fcaa1e60dcc5f32943","0.00172846594132141","No"
"0x5e0331ef56dd39ec5a779ec98781b017248e46b9","1.00710341510392","No"
"0xd01c27ad39f1b14ea23cd7e0a178f783598e1cf6","1.2931894285166","No"
"0x38a4259ba472fd1b5fe1a2a127d415498f49e90b","91.3521553672498","No"
"0x2e10bbb86241e2fd424e4bb14c7d6695ca69a550","1107.62536654828","No"
"0xeba043df22f23eaa6b268c37e4fb94595c664d5e","7.902728564159E-06","No"
"0xde1915291cb1b34a53090c7f3fb890da22b0cbc1","3.168908857677E-06","No"
"0x5018e826fd965da8fe0770cf85c7255f86b9d59c","7.69103435656E-06","No"
"0x318c25f02a8cbad85404f15ed65b34c503ae5ff3","3.215346782187E-06","No"
"0xb309b14560ce9bacf4a3c590ba39e35026fb288a","4.01332365104E-06","No"
"0xf15f9a1884653b27514971d4e206c6ba4f25a56e","9.81931688113E-06","No"
"0xe9a47f6ec9c01b9aeb60d1bd0c30898aefe557bd","4.6297093768247E-05","No"
"0xb4a6437c46ccdb257e67094db46bad55cbcb280d","2.4891224741371E-05","No"
"0x878718fde75f19302d5a3c83cb6ab0973f448d2d","4.44665543582E-06","No"
"0xbe0013a9cfa6c29f6cac27b974abbfebd109baca","3.453791766137E-06","No"
"0xc3d4aee701fbed84adb59be75fab52787f1a2a64","6.907293710038E-06","No"
"0x4178b20cebc787155f4ee7bef43f0e5f72edd3ea","0.976078732065327","No"
"0x15efedcba66850177847b8f2bff58064662e4ac1","2.208562403614E-05","No"
"0x97d8372a9157d111f644cd2bdfaf99df220cf30f","3.636708049319E-06","No"
"0xbb024f1d45169383e54c9d95fde27973394efc01","4.611107486061E-06","No"
"0xb61c5faccb6480b38019539cfbb8798b69700ad6","3.027928048723E-06","No"
"0x073fb28dcae9b49f848654a2f0802e0405568f2d","685.089425796825","No"
"0x2b1938b5ff6b61f86749c5644eeed95b9736bac5","0.0154777612983278","No"
"0xf4305ccdecef1957e776b1979357049d7533d647","0.0485655753788798","No"
"0xaa6e56b63f3149e3e124a3bf519699fbbf19c218","0.822167453240003","No"
"0x0d2e318d1d8286b816d183001c95f92b6d344dd3","0.646098316104413","No"
"0xc7a095232466c96477750097ea50b017176b4c7c","976.131855438492","No"
"0xb3c43f7322d7aae47551b5588c90d2cd25fc823d","0.00122162320861451","No"
"0xf138c839874ab60295e9a9c9b32e5d2a6e4259fa","0.696597601310524","No"
"0x0fddb6199feabd46583017dd64dbde7063c96180","0.0252987630963638","No"
"0xeeed8692e3ea6f271ff961b2dd25a028d1e1c0d2","0.0564264430591087","No"
"0xa5f3dad1b9b0a0d972f95cd2995f4e48cb4f7438","0.014170596760307","No"
"0xa0965400e4e3da5a4b7406d32da30b8ceafce15d","1.8754210863876E-05","No"
"0xfb982a432b5eda6820a972b0791caeb84502af72","0.576096219083779","No"
"0xf0ecc8fc110bea703d0a616283974c4cced3b014","0.945848456887285","No"
"0xbd9a5e03e2ac86c7b766d0f3a530fd9f685a36fb","0.268847715179684","No"
"0x6256aa91716f95d84230c32502cadae19002ecb7","0.00627397208523287","No"
"0x803fac58c4bb756369478080d12fd7a4ea0730cb","30.1064568635758","No"
"0xd267cf298a8442aff9075f61e06527bcce4822db","0.00275927249808978","No"
"0x3e040c67802b7152f06082e267db63f3b06fc003","0.00301574392970453","No"
"0x3a82b9738cfe815581e50c1e83b11bf0698e0202","0.00834838214612265","No"
"0xda9aef5942d79d90d67f36ee4d9a9b13865520b4","0.0114718651412679","No"
"0xfd9420192743b075863f38d3bdb41ee5fe0d9b29","0.100392417498139","No"
"0x1493d0602b58c65de41fb9592d9134420ea47f77","59.0273152669031","No"
"0xccea6db1bcac97576116853d966d3a154dee87dd","0.0287170949852333","No"
"0x54c2872ebbbccdd1936d786d490567b3e4decf50","0.023772046061454","No"
"0xe1c10a3450a53c58ad3927379128adf30a5c16b3","0.731480421695532","No"
"0x5ea61745a940dfeaf1c7e2f856015e6e1ed30aef","0.00920719604301083","No"
"0x8d83d799ffe3b483a74434ea9d0320c70737489b","0.000909572968950485","No"
"0x0fd73735cabc3ce1eb8b18a019964fe78a4a0f65","0.00878567964554107","No"
"0xc79be526960d0d88065388a0241a2fa0e3100402","0.0231458945017173","No"
"0x3c069255f12fe17dbc060921aad22eef0d28cff2","0.000268095113934","No"
"0x5f1b270a22c1873bfe28d014ce64edcb83d5e299","0.00275208028780934","No"
"0x414fbc59db1e9bc816c5f97ed2441e35b97d720e","0.0477742599553607","No"
"0xabd8c29dd9b9eacad0337d50e4e5b2803ab2d83d","0.0227025960309081","No"
"0xe0decfb83e945fdfb6d544cd74737101d0d52846","0.0311355445464036","No"
"0x56ddcc0020010861a8eec07a4e52e7aa6a300505","0.00128441634121156","No"
"0xf3504bbf0b2596869f20d441ff93fba8a71e4538","3.4351145731693E-05","No"
"0xf2a57cba9c5ea9613d37ccd1f00e422a9409bcca","0.38785452192424","No"
"0x7d5ebf11d4dc11f52287e0766bd2b5e27ccc1a95","0.00605057252596588","No"
"0x02d78c493c0466dd045741a4dd2505d695828918","0.00293112984474215","No"
"0xbb2c016fe023da9e854e2c668c970ec35b0512dc","0.0068469583331327","No"
"0x28600352f41216cf69ee23944104aa2e54946edf","0.0969459562211079","No"
"0xe662166db42468b63dc3938fb020a90f2e2817bc","0.0203010236168605","No"
"0xa066ad1e687534f69cd1f901016c2792811fab21","0.00774337682710032","No"
"0x50b04397119d68aaa9ee8b976934c0853058df76","0.0167887853205573","No"
"0xa824049332e69ec3d8f9a24c58b8af435c172f92","0.00725952108224732","No"
"0x1d89063c99f35629eb78e0cc378abdba9433e1a3","0.0454658961162239","No"
"0x35e41e7ab0390cb09483c91447b4d5aa8826091b","0.00808048487207362","No"
"0x5cb087508691ce1d117f3c0a4db2e43e6252d039","0.00596334880745358","No"
"0xf2313920690705b01b888c5c81a5a23213798d69","0.00947479237290082","No"
"0xcf2f59068dffb94973a4717105522dc20e049afa","0.00834268819247042","No"
"0xcacf5755f81f2b672468fc360db401dabd8bb303","3.278563666593E-06","No"
"0xf9d5895943d0827ebfbb5e4b340e7ebcc92e1ea8","39.9765405649664","No"
"0x8d031d0c9a794582508e09d7f53796c83b6b28ab","0.225457233324568","No"
"0x92b57f5261b59b11f6ed8235e88f12285832ecf5","0.0155502506648525","No"
"0x07451fb8a2ba4f0cee7b19ad74ec4a646a321388","0.91840471791856","No"
"0xbfbf407596dbc77a093f7f9a9bfaf53d47ed8c05","0.00436047679556592","No"
"0x67fde8168657bfb7ff6b296e3a952d0758ddecfd","2.01094090160265","No"
"0x4bf9e1c7ae35bcc24b1b2c631017661af5c6f2a6","0.0180111418252407","No"
"0x4e488db07571e7ca5f977bfb9f9fb86599062cbb","0.00177805127104682","No"
"0x1b668292ca43bb8bafa4e34b3148a082f8752d9b","0.0054786456068754","No"
"0x79221fc5fdd6c032d8367dd2e608dc5babda50cc","0.329556855254682","No"
"0x4dd58ff1813bd4e9da2e28e11e00c5e4bf9c9d5d","0.00244766592007264","No"
"0x6c23385aa3f72f66efda32807a90ba252421f873","0.8455936497229","No"
"0xb64fa567a505d8011c8ef79aa03a2ea86210da34","0.232792143854537","No"
"0x056e0cd7a41b93d43ebc80253cbdecad657a01c6","0.00177614555842504","No"
"0xac21a73aaae633a8dccf26caa03798a50451c46a","0.259909589760822","No"
"0x140eac6be65a09d6e455614d2b292e60fdcb0ffd","0.00991442611982566","No"
"0x560ea2be4dca1a32ee549d661b99ffcc6f7d708e","0.00488761556217192","No"
"0x5a28a33049770c8acf005a3a0ed6ded617a42712","0.0956160776236696","No"
"0x75a6131bc56e00179c5f834453b1c6f6cd9e08e0","0.0913309911035823","No"
"0xaebe2d207ee2b75a55d59b8f4057a460b17b94a4","0.00595253964899809","No"
"0x24b5b5004919fa54552fd308d24ac280130861d3","0.00543969900548625","No"
"0x375c5f8595933b7fd428c5fb5cc9c1975f8283eb","0.265847502224934","No"
"0xb83268393420786d7bb500726f98f30bee024154","0.00159374884425458","No"
"0x20e16482858de1398e7c03728f1ecb80bd19fb10","0.292736495584813","No"
"0x69a02ba9949c37df8dfe7874c995f1f902f7d1b4","30.1270596274659","No"
"0x48bdadd553c3432ec1dd67f04a9d8b69bf239a22","0.00663599150992363","No"
"0x575bf6381563752b1d564572b6cad4bb37d5eb81","0.987881513012558","No"
"0x2d21976e468fd76308bab16d13e85aa7dc004741","0.000400715483030025","No"
"0xf23c13242dd3fee3291d978ab26b20d545831061","0.485126132243274","No"
"0x4c42d47377163350a9461036a3ccde57f8220699","0.00497585926904506","No"
"0x40cdd258b6b04bfe28d1db3c8156cf68d0634000","0.00889901167720529","No"
"0x589ecf3e22ef1475624e4a4373e9d04e5aff450b","0.000330160041567339","No"
"0xab9c8bf264f6cdf788aa43e3b41cfb44e3627c68","0.00284503488894658","No"
"0x3d4cbcb08fd47a008cbf7cb0f3bafe76558a2f8b","0.275026104617305","No"
"0x0a36737d6af941a1b12bbdd2f479d5e33b6b198d","0.00420618507847901","No"
"0x2997f6e44cd78246f7d3814536e65be203f78417","61.4595952519986","No"
"0x8505c2de12b9303a851c70d0b8d70f2be31b07da","3.41419583043E-06","No"
"0x9e79538f035d99dd5522a986a67f893414382cf9","0.499823273753722","No"
"0xab14f95ad3694c47803b78af22fc73ba2d7fb7cd","0.380684692541644","No"
"0x3cca749846f47b5dca24796e900c5db6aead80c0","0.00995887273889477","No"
"0x986215e107df36190c9b5a55d69a393a51cc4af4","0.0045462728541112","No"
"0xa02670678fca49aeeb86652ee8c78c6274dfce05","0.00501562498442804","No"
"0xd06e4484c6387fbd36437a497950ea7f8b0ca36b","0.270346968423674","No"
"0x7a83ee77c19c2e0c5c3ef737bf2f3bcbe0cecf56","0.00854029952515901","No"
"0x3cf1064cd909fbb2b2578bfa34dcf11180f27a53","0.353672908833474","No"
"0x28f0f890ba4e6f2d8affcc80c8daf722ca471d6f","0.00390836964275729","No"
"0xa6c4f7a7316858c08ffd3776e4cabacf304c1bd3","0.000845126973842696","No"
"0x6af751e58cf560fed65e1389b5d0a48d3ee87642","0.00506073989091266","No"
"0xc5abf76c65b5441c52aabd42d7afed52ddb56792","83.201561002222","No"
"0x139454de415f2bb55ee852adc4978ee7d68520cd","0.306549798754021","No"
"0x950521e5504142ccfd3524b98420b014d79dd1f2","0.0100228637636976","No"
"0x2019f3ee102bed9c9b65b7adb30b6b7f051043b2","0.0073588979826444","No"
"0x22adcdc2204fb80fcca7a250c85cdd383a79571a","0.00715595749994772","No"
"0x594ec2220a1a774173c93efc4a984f481b762803","0.00183678429375258","No"
"0x0f8d0d71a229d053736289449d078736fd8a111e","0.755130081982746","No"
"0xbce5767d0e630c083644ae02b629676fa06905bc","1.28050293241876","No"
"0x13eb129e1ea8cea55bee944527906fe17d097094","0.00293496191144223","No"
"0x46bb92371c6a1f05156ba63bb01b9367243fc6da","0.00739526919380024","No"
"0x9b8a372a790a53b3d2e5f42e8518c64feaf52e4a","0.010363531461695","No"
"0xc0aa2ccc52ccdf762c448f8dd37c579b359bf652","0.00669629922237539","No"
"0xbafbbd11dcf08f2e074a57698f48ef0a72e02493","0.00175209738581175","No"
"0x1b5eef0663bfae11e9076ba1517f8f3969eaf2ec","1.23907346428049","No"
"0x010bbf2b76adbf83e64d81f52e8f5bee79d9ed4b","0.00166638927321263","No"
"0x7b60f8d70941ea996b9e82532392a23478dc9c60","0.00333606647504875","No"
"0x7d0707aee3b3002bdb0e809722d6c2bf0e0d3485","30.1064568635758","No"
"0x10c0aa1d5090edde9ca18f457051018f73603324","0.037876980591957","No"
"0x7df0579507213571b290ea87a3b31044f4cfe099","0.00316685404104128","No"
"0x5635dc033aa75f277c21882200698e3dd59801dd","0.0338487312150019","No"
"0x1b3624fcff9f01b7ad23a3622c6b687e8dea1d97","0.0128565170977407","No"
"0x218fa07ed7501d86f615d0f0938d9fda14952cba","0.0823735753443488","No"
"0x802aa417cb552862f07dce051efc2b7bdd227c6e","0.00190237710906557","No"
"0xda19b3b341b1dc8facfd7f649adea58b0fb3b8d1","9.03902583839E-06","No"
"0xcba2cdff13191e40e2e6c32bd894c8e9983b0287","0.00351571221879432","No"
"0x0266eeda71180ac2fd89d0dd14f705f879de70b9","3.260657229798E-06","No"
"0x85eece95e0a40eba0b0b9183fff1361a1b69a786","0.00693424015396018","No"
"0xa783ba44100dce74cfac1798bcce3ca2c77e095f","0.00634767188060654","No"
